1.000000000000000000e+00,0.000000000000000000e+00
9.499999999999999556e-01,7.100000000000000408e-03
9.000000000000000222e-01,1.490000000000000005e-02
8.499999999999999778e-01,2.230000000000000038e-02
8.000000000000000444e-01,2.949999999999999845e-02
6.999999999999999556e-01,4.279999999999999777e-02
5.999999999999999778e-01,5.360000000000000181e-02
5.000000000000000000e-01,6.060000000000000109e-02
4.000000000000000222e-01,6.370000000000000662e-02
3.499999999999999778e-01,6.389999999999999847e-02
2.999999999999999889e-01,6.300000000000000044e-02
2.500000000000000000e-01,6.090000000000000274e-02
2.000000000000000111e-01,5.759999999999999842e-02
1.499999999999999944e-01,5.240000000000000213e-02
1.000000000000000056e-01,4.449999999999999789e-02
5.000000000000000278e-02,3.189999999999999780e-02
2.500000000000000139e-02,2.239999999999999977e-02
1.250000000000000069e-02,1.559999999999999928e-02
5.000000000000000104e-03,9.499999999999999764e-03
0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,-5.100000000000000366e-03
1.250000000000000069e-02,-8.699999999999999400e-03
2.500000000000000139e-02,-1.220000000000000077e-02
5.000000000000000278e-02,-1.629999999999999852e-02
1.000000000000000056e-01,-2.069999999999999965e-02
1.499999999999999944e-01,-2.319999999999999840e-02
2.000000000000000111e-01,-2.479999999999999913e-02
2.500000000000000000e-01,-2.570000000000000062e-02
2.999999999999999889e-01,-2.610000000000000167e-02
3.499999999999999778e-01,-2.580000000000000002e-02
4.000000000000000222e-01,-2.479999999999999913e-02
5.000000000000000000e-01,-2.079999999999999905e-02
5.999999999999999778e-01,-1.490000000000000005e-02
6.999999999999999556e-01,-7.599999999999999985e-03
8.000000000000000444e-01,-1.699999999999999905e-03
8.499999999999999778e-01,1.000000000000000048e-04
9.000000000000000222e-01,1.100000000000000066e-03
9.499999999999999556e-01,1.100000000000000066e-03
1.000000000000000000e+00,0.000000000000000000e+00
