1.000000000000000000e+00,0.000000000000000000e+00
9.899999999999999911e-01,2.053000000000000137e-03
9.799999999999999822e-01,4.078000000000000028e-03
9.599999999999999645e-01,7.974000000000000185e-03
9.399999999999999467e-01,1.165899999999999923e-02
9.200000000000000400e-01,1.519799999999999970e-02
9.000000000000000222e-01,1.866900000000000157e-02
8.499999999999999778e-01,2.724499999999999839e-02
8.000000000000000444e-01,3.570000000000000256e-02
7.500000000000000000e-01,4.385700000000000015e-02
6.999999999999999556e-01,5.147499999999999992e-02
6.500000000000000222e-01,5.833800000000000097e-02
5.999999999999999778e-01,6.431599999999999817e-02
5.500000000000000444e-01,6.937000000000000111e-02
5.000000000000000000e-01,7.349999999999999589e-02
4.500000000000000111e-01,7.665299999999999891e-02
4.000000000000000222e-01,7.866499999999999881e-02
3.499999999999999778e-01,7.931000000000000549e-02
2.999999999999999889e-01,7.834399999999999697e-02
2.500000000000000000e-01,7.551299999999999679e-02
2.000000000000000111e-01,7.050199999999999523e-02
1.499999999999999944e-01,6.280399999999999872e-02
1.000000000000000056e-01,5.144100000000000061e-02
8.749999999999999445e-02,4.781300000000000133e-02
7.499999999999999722e-02,4.377400000000000041e-02
6.250000000000000000e-02,3.926299999999999929e-02
5.000000000000000278e-02,3.426799999999999985e-02
3.749999999999999861e-02,2.879900000000000168e-02
2.500000000000000139e-02,2.280000000000000082e-02
1.250000000000000069e-02,1.588099999999999928e-02
6.199999999999999782e-03,1.150699999999999987e-02
0.000000000000000000e+00,2.520999999999999804e-03
6.199999999999999782e-03,-5.128999999999999879e-03
1.250000000000000069e-02,-8.061999999999999722e-03
2.500000000000000139e-02,-1.187099999999999961e-02
3.749999999999999861e-02,-1.443599999999999918e-02
5.000000000000000278e-02,-1.619999999999999912e-02
6.250000000000000000e-02,-1.731500000000000053e-02
7.499999999999999722e-02,-1.789999999999999925e-02
8.749999999999999445e-02,-1.810700000000000157e-02
1.000000000000000056e-01,-1.807299999999999879e-02
1.499999999999999944e-01,-1.655200000000000074e-02
2.000000000000000111e-01,-1.372899999999999988e-02
2.500000000000000000e-01,-1.022999999999999951e-02
2.999999999999999889e-01,-6.492999999999999640e-03
3.499999999999999778e-01,-2.879000000000000049e-03
4.000000000000000222e-01,3.420000000000000188e-04
4.500000000000000111e-01,3.033999999999999805e-03
5.000000000000000000e-01,5.185999999999999638e-03
5.500000000000000444e-01,6.846999999999999788e-03
5.999999999999999778e-01,8.054000000000000395e-03
6.500000000000000222e-01,8.802000000000000796e-03
6.999999999999999556e-01,9.060000000000000345e-03
7.500000000000000000e-01,8.800000000000000530e-03
8.000000000000000444e-01,8.007999999999999494e-03
8.499999999999999778e-01,6.681000000000000306e-03
9.000000000000000222e-01,4.839000000000000419e-03
9.200000000000000400e-01,3.969999999999999571e-03
9.399999999999999467e-01,3.037000000000000203e-03
9.599999999999999645e-01,2.050000000000000173e-03
9.799999999999999822e-01,1.026000000000000002e-03
9.899999999999999911e-01,5.100000000000000366e-04
1.000000000000000000e+00,0.000000000000000000e+00
