1.000000000000000000e+00,0.000000000000000000e+00
9.967099999999999849e-01,4.099999999999999912e-04
9.869599999999999485e-01,1.779999999999999898e-03
9.710699999999999887e-01,4.380000000000000213e-03
9.495400000000000507e-01,8.359999999999999376e-03
9.229699999999999571e-01,1.374000000000000048e-02
8.920000000000000151e-01,2.035999999999999963e-02
8.572699999999999765e-01,2.799000000000000099e-02
8.193599999999999772e-01,3.627999999999999975e-02
7.788100000000000023e-01,4.487000000000000016e-02
7.360900000000000221e-01,5.338999999999999996e-02
6.916499999999999870e-01,6.146999999999999686e-02
6.458599999999999897e-01,6.880999999999999617e-02
5.990900000000000114e-01,7.513000000000000234e-02
5.516799999999999482e-01,8.024000000000000576e-02
5.039700000000000291e-01,8.398999999999999522e-02
4.562599999999999989e-01,8.630000000000000171e-02
4.088700000000000112e-01,8.716999999999999749e-02
3.621699999999999919e-01,8.673000000000000154e-02
3.166100000000000025e-01,8.509999999999999509e-02
2.727100000000000080e-01,8.239000000000000490e-02
2.309199999999999864e-01,7.864000000000000157e-02
1.917099999999999915e-01,7.392999999999999572e-02
1.554999999999999993e-01,6.827999999999999348e-02
1.225900000000000045e-01,6.173000000000000015e-02
9.325999999999999568e-02,5.435000000000000248e-02
6.769000000000000017e-02,4.626999999999999863e-02
4.603999999999999759e-02,3.765000000000000291e-02
2.843000000000000041e-02,2.876000000000000084e-02
1.498999999999999985e-02,1.985999999999999918e-02
5.780000000000000415e-03,1.123999999999999999e-02
8.099999999999999561e-04,3.389999999999999784e-03
6.099999999999999737e-04,-2.619999999999999933e-03
6.080000000000000335e-03,-7.250000000000000368e-03
1.719000000000000042e-02,-1.145000000000000011e-02
3.341999999999999832e-02,-1.481999999999999984e-02
5.469999999999999862e-02,-1.716000000000000164e-02
8.097000000000000031e-02,-1.844000000000000153e-02
1.121100000000000013e-01,-1.867999999999999869e-02
1.479300000000000059e-01,-1.799999999999999864e-02
1.881299999999999917e-01,-1.659000000000000058e-02
2.322899999999999965e-01,-1.461999999999999932e-02
2.799300000000000122e-01,-1.223999999999999914e-02
3.304900000000000060e-01,-9.650000000000000591e-03
3.833599999999999786e-01,-7.000000000000000146e-03
4.378799999999999915e-01,-4.409999999999999858e-03
4.933600000000000207e-01,-1.990000000000000015e-03
5.490899999999999670e-01,1.499999999999999869e-04
6.043600000000000083e-01,1.959999999999999937e-03
6.584499999999999797e-01,3.370000000000000166e-03
7.106599999999999584e-01,4.369999999999999753e-03
7.603100000000000414e-01,4.950000000000000407e-03
8.067299999999999471e-01,5.109999999999999959e-03
8.493199999999999639e-01,4.910000000000000302e-03
8.875100000000000211e-01,4.389999999999999805e-03
9.207800000000000429e-01,3.640000000000000006e-03
9.486900000000000333e-01,2.729999999999999788e-03
9.708599999999999453e-01,1.779999999999999898e-03
9.869499999999999940e-01,8.999999999999999754e-04
9.967300000000000049e-01,2.500000000000000052e-04
1.000000000000000000e+00,0.000000000000000000e+00
