1.000000000000000000e+00,6.700000000000000226e-04
9.899700000000000166e-01,1.515000000000000071e-03
9.799579999999999957e-01,2.405000000000000020e-03
9.749510000000000121e-01,2.886000000000000110e-03
9.499140000000000361e-01,5.581000000000000023e-03
9.248729999999999452e-01,8.536999999999999450e-03
9.198640000000000150e-01,9.187999999999999987e-03
8.998260000000000147e-01,1.192099999999999931e-02
8.747740000000000515e-01,1.565700000000000078e-02
8.497160000000000268e-01,1.990700000000000108e-02
8.246520000000000516e-01,2.450899999999999954e-02
8.196390000000000065e-01,2.545999999999999999e-02
7.995839999999999614e-01,2.939299999999999899e-02
7.795269999999999699e-01,3.354599999999999943e-02
7.745119999999999783e-01,3.459899999999999781e-02
7.494380000000000486e-01,3.995400000000000340e-02
7.243610000000000326e-01,4.552400000000000196e-02
6.992850000000000454e-01,5.103499999999999703e-02
6.792259999999999964e-01,5.530700000000000199e-02
6.742110000000000047e-01,5.633900000000000019e-02
6.491440000000000543e-01,6.120500000000000246e-02
6.240850000000000009e-01,6.548700000000000354e-02
5.990349999999999842e-01,6.909500000000000364e-02
5.739940000000000042e-01,7.205100000000000393e-02
5.489610000000000323e-01,7.440199999999999592e-02
5.239359999999999573e-01,7.624200000000000421e-02
4.989169999999999994e-01,7.761899999999999356e-02
4.739039999999999919e-01,7.861200000000000132e-02
4.488949999999999885e-01,7.924299999999999400e-02
4.238910000000000178e-01,7.955399999999999971e-02
3.988920000000000243e-01,7.953999999999999959e-02
3.738960000000000061e-01,7.922400000000000275e-02
3.489050000000000207e-01,7.859599999999999920e-02
3.239179999999999837e-01,7.765700000000000380e-02
2.989359999999999795e-01,7.638699999999999657e-02
2.739590000000000081e-01,7.477799999999999725e-02
2.489860000000000129e-01,7.281999999999999584e-02
2.240189999999999959e-01,7.048100000000000198e-02
1.990570000000000117e-01,6.774299999999999766e-02
1.741020000000000068e-01,6.455700000000000327e-02
1.491530000000000078e-01,6.085000000000000131e-02
1.242130000000000040e-01,5.654800000000000104e-02
9.928299999999999625e-02,5.152899999999999842e-02
8.931500000000000550e-02,4.926599999999999729e-02
7.934900000000000286e-02,4.682999999999999663e-02
5.942599999999999966e-02,4.131499999999999756e-02
4.947000000000000008e-02,3.812399999999999817e-02
3.951999999999999957e-02,3.455099999999999838e-02
2.957600000000000159e-02,3.046600000000000003e-02
1.964499999999999927e-02,2.550900000000000042e-02
9.738999999999999393e-03,1.880400000000000127e-02
4.811000000000000172e-03,1.358000000000000006e-02
2.366000000000000048e-03,9.669000000000000511e-03
1.879999999999999944e-03,8.651999999999999968e-03
1.396000000000000105e-03,7.488999999999999997e-03
9.150000000000000147e-04,6.100999999999999653e-03
6.769999999999999759e-04,5.271999999999999777e-03
4.400000000000000157e-04,4.290000000000000410e-03
2.079999999999999872e-04,3.016000000000000018e-03
0.000000000000000000e+00,0.000000000000000000e+00
2.719999999999999979e-04,-1.595000000000000064e-03
5.320000000000000293e-04,-2.295000000000000165e-03
7.900000000000000121e-04,-2.848999999999999970e-03
1.046000000000000055e-03,-3.330000000000000061e-03
1.557999999999999923e-03,-4.168999999999999963e-03
2.067999999999999960e-03,-4.893999999999999913e-03
2.576999999999999864e-03,-5.529000000000000060e-03
5.109999999999999959e-03,-7.886999999999999914e-03
1.015300000000000057e-02,-1.106000000000000039e-02
2.021099999999999980e-02,-1.523099999999999975e-02
3.025500000000000064e-02,-1.837899999999999950e-02
4.029100000000000042e-02,-2.099000000000000171e-02
5.032199999999999868e-02,-2.320600000000000093e-02
6.034899999999999987e-02,-2.518199999999999952e-02
8.039699999999999624e-02,-2.864900000000000085e-02
9.041899999999999937e-02,-3.020700000000000121e-02
1.004390000000000005e-01,-3.167999999999999983e-02
