1.000000000000000000e+00,0.000000000000000000e+00
9.504200000000000426e-01,1.078999999999999924e-02
9.008699999999999486e-01,2.275999999999999898e-02
8.512199999999999767e-01,3.556000000000000133e-02
8.014499999999999957e-01,4.875999999999999779e-02
7.515399999999999858e-01,6.203000000000000180e-02
7.015000000000000124e-01,7.491000000000000436e-02
6.513099999999999445e-01,8.708000000000000462e-02
6.009900000000000242e-01,9.818999999999999950e-02
5.505499999999999838e-01,1.079699999999999965e-01
5.000000000000000000e-01,1.160999999999999949e-01
4.493599999999999817e-01,1.222000000000000031e-01
3.986500000000000044e-01,1.257199999999999984e-01
3.479400000000000270e-01,1.253900000000000015e-01
2.972299999999999942e-01,1.220900000000000041e-01
2.465700000000000114e-01,1.159099999999999991e-01
1.959899999999999975e-01,1.067799999999999999e-01
1.455299999999999927e-01,9.442000000000000393e-02
9.528000000000000358e-02,7.785999999999999865e-02
7.027999999999999525e-02,6.743999999999999995e-02
4.544999999999999735e-02,5.482000000000000067e-02
2.095999999999999946e-02,3.833999999999999908e-02
9.029999999999999832e-03,2.707000000000000031e-02
4.449999999999999963e-03,2.101000000000000090e-02
2.269999999999999882e-03,1.722999999999999879e-02
0.000000000000000000e+00,0.000000000000000000e+00
7.729999999999999892e-03,-1.523000000000000048e-02
1.055000000000000035e-02,-1.821000000000000049e-02
1.597000000000000156e-02,-2.279000000000000123e-02
2.903999999999999984e-02,-3.090000000000000038e-02
5.455000000000000127e-02,-4.218000000000000221e-02
7.971999999999999920e-02,-5.047999999999999710e-02
1.047199999999999936e-01,-5.718000000000000166e-02
1.544699999999999962e-01,-6.750000000000000444e-02
2.040099999999999969e-01,-7.494000000000000661e-02
2.534299999999999886e-01,-8.011000000000000065e-02
3.027699999999999836e-01,-8.321000000000000618e-02
3.520599999999999841e-01,-8.419000000000000095e-02
4.013499999999999845e-01,-8.287999999999999534e-02
4.506399999999999850e-01,-7.839999999999999747e-02
5.000000000000000000e-01,-7.198000000000000231e-02
5.494499999999999940e-01,-6.417000000000000481e-02
5.990100000000000424e-01,-5.535000000000000336e-02
6.486899999999999888e-01,-4.587999999999999717e-02
6.985000000000000098e-01,-3.602999999999999953e-02
7.484600000000000142e-01,-2.622999999999999984e-02
7.985499999999999821e-01,-1.692000000000000101e-02
8.487799999999999789e-01,-8.640000000000000110e-03
8.991299999999999848e-01,-2.079999999999999818e-03
9.495799999999999796e-01,1.850000000000000082e-03
1.000000000000000000e+00,0.000000000000000000e+00
