1.000000000000000000e+00,2.100000000000000130e-02
9.499999999999999556e-01,2.850000000000000103e-02
9.000000000000000222e-01,3.699999999999999817e-02
8.000000000000000444e-01,5.600000000000000117e-02
6.999999999999999556e-01,7.549999999999999767e-02
5.999999999999999778e-01,9.099999999999999756e-02
5.000000000000000000e-01,1.049999999999999961e-01
4.000000000000000222e-01,1.145000000000000046e-01
2.999999999999999889e-01,1.189999999999999947e-01
2.000000000000000111e-01,1.130000000000000032e-01
1.499999999999999944e-01,1.079999999999999988e-01
1.000000000000000056e-01,9.800000000000000377e-02
7.499999999999999722e-02,8.999999999999999667e-02
5.000000000000000278e-02,8.100000000000000255e-02
2.500000000000000139e-02,6.800000000000000488e-02
0.000000000000000000e+00,4.100000000000000172e-02
2.500000000000000139e-02,1.849999999999999908e-02
5.000000000000000278e-02,1.200000000000000025e-02
7.499999999999999722e-02,7.000000000000000146e-03
1.000000000000000056e-01,4.499999999999999660e-03
1.499999999999999944e-01,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00
6.999999999999999556e-01,0.000000000000000000e+00
8.000000000000000444e-01,4.000000000000000083e-03
9.000000000000000222e-01,1.000000000000000021e-02
9.499999999999999556e-01,1.370000000000000037e-02
1.000000000000000000e+00,2.000000000000000042e-02
